"anio_eleccion","eleccion","CUT_COM","comuna_clean","pisi_score","pct_militante","pct_militante_win","has_militante","reelection_rate_militante","comuna_original","comuna_repaired"
1992,"Municipales","10403","HUALAIHUE",0.790123456790123,88.8888888888889,100,1,NA,"Hualaihué","Hualaihué"
1992,"Municipales","07302","HUALANE",0.725308641975309,72.2222222222222,100,1,NA,"Hualañé","Hualañé"
1992,"Municipales","08105","HUALQUI",0.570987654320988,61.1111111111111,66.6666666666667,1,NA,"Hualqui","Hualqui"
1992,"Municipales","01404","HUARA",0.631944444444445,62.5,83.3333333333333,1,NA,"Huara","Huara"
1992,"Municipales","03304","HUASCO",0.703703703703704,66.6666666666667,100,1,NA,"Huasco","Huasco"
1992,"Municipales","13107","HUECHURABA",0.710144927536232,82.6086956521739,83.3333333333333,1,NA,"Huechuraba","Huechuraba"
1992,"Municipales","04201","ILLAPEL",0.782608695652174,86.9565217391304,100,1,NA,"Illapel","Illapel"
1992,"Municipales","13108","INDEPENDENCIA",0.7,80,83.3333333333333,1,NA,"Independencia","Independencia"
1992,"Municipales","01101","IQUIQUE",0.67798353909465,81.4814814814815,75,1,NA,"Iquique","Iquique"
1992,"Municipales","13603","ISLA DE MAIPO",0.553240740740741,70.8333333333333,50,1,NA,"Isla de Maipo","Isla de Maipo"
1992,"Municipales","05201","ISLA DE PASCUA",0.599415204678363,68.4210526315789,66.6666666666667,1,NA,"Isla de Pascua","Isla de Pascua"
1992,"Municipales","05104","JUAN FERNANDEZ",0.3,20,33.3333333333333,1,NA,"Juan Fernández","Juan Fernández"
1992,"Municipales","13109","LA CISTERNA",0.729166666666667,87.5,83.3333333333333,1,NA,"La Cisterna","La Cisterna"
1992,"Municipales","05504","LA CRUZ",0.711805555555555,68.75,100,1,NA,"La Cruz","La Cruz"
1992,"Municipales","06202","LA ESTRELLA",0.694444444444445,78.5714285714286,83.3333333333333,1,NA,"La Estrella","La Estrella"
1992,"Municipales","13110","LA FLORIDA",0.751388888888889,87.5,90,1,NA,"La Florida","La Florida"
1992,"Municipales","13111","LA GRANJA",0.696759259259259,79.1666666666667,83.3333333333333,1,NA,"La Granja","La Granja"
1992,"Municipales","04104","LA HIGUERA",0.760416666666667,81.25,100,1,NA,"La Higuera","La Higuera"
1992,"Municipales","05401","LA LIGUA",0.625,75,66.6666666666667,1,NA,"La Ligua","La Ligua"
1992,"Municipales","13112","LA PINTANA",0.755555555555556,80,100,1,NA,"La Pintana","La Pintana"
1992,"Municipales","13113","LA REINA",0.707070707070707,81.8181818181818,83.3333333333333,1,NA,"La Reina","La Reina"
1992,"Municipales","04101","LA SERENA",0.797979797979798,90.9090909090909,100,1,NA,"La Serena","La Serena"
1992,"Municipales","14201","LA UNION",0.695906432748538,78.9473684210526,83.3333333333333,1,NA,"La Unión","La Unión"
1992,"Municipales","14203","LAGO RANCO",0.716374269005848,84.2105263157895,83.3333333333333,1,NA,"Lago Ranco","Lago Ranco"
1992,"Municipales","11102","LAGO VERDE",0.688034188034188,76.9230769230769,83.3333333333333,1,NA,"Lago Verde","Lago Verde"
1992,"Municipales","12102","LAGUNA BLANCA",0.638888888888889,64.2857142857143,83.3333333333333,1,NA,"Laguna Blanca","Laguna Blanca"
1992,"Municipales","08304","LAJA",0.7,80,83.3333333333333,1,NA,"Laja","Laja"
1992,"Municipales","13302","LAMPA",0.712962962962963,83.3333333333333,83.3333333333333,1,NA,"Lampa","Lampa"
1992,"Municipales","14103","LANCO",0.7,80,83.3333333333333,1,NA,"Lanco","Lanco"
1992,"Municipales","06107","LAS CABRAS",0.592592592592592,66.6666666666667,66.6666666666667,1,NA,"Las Cabras","Las Cabras"
1992,"Municipales","13114","LAS CONDES",0.630555555555556,80,62.5,1,NA,"Las Condes","Las Condes"
1992,"Municipales","09108","LAUTARO",0.689393939393939,77.2727272727273,83.3333333333333,1,NA,"Lautaro","Lautaro"
1992,"Municipales","08201","LEBU",0.46969696969697,63.6363636363636,33.3333333333333,1,NA,"Lebu","Lebu"
